PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
101249;SV24A-MP-TPC;"Globe valve actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;;"150 s / 20 mm";"1500 N";;AC/DC 24 V;;IP54;SV24A-MP-TPC;SV24A-MP-TPC_datasheet_en-gb.pdf;;PIC_EU_SV24A-MP-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H|ZK1-GEN|ZK2-GEN|ZN230-24MP|ZFP2-MP;;;;383;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\"
5305;D640N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;40;"6 / 10 / 16";1600 kPa;;;7 kPa;;;;70 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;378;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
101255;NV24ALON;"Globe valve actuator";;Actuator;;communicative;;"LON (FTT-10A)";;;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NV24ALON;NV24ALON_datasheet_en-gb.pdf;;PIC_EU_NV24ALON_01_4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;349;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\NV..A (1000N)\"
5147;H612S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;15;16;1600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;299;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
101257;NVK24A-SZ-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;"NC / NO";;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVK24A-SZ-TPC;NVK24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_NVK24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;324;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\"
61671;R3020-BL2;"Change-over ball valve";CV;Valve;-10...100°C;;;;;;;;;;;;R3..-BL..;R3..-BL.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;500 kPa;;350 kPa;11 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2320;;;325;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, L-bore\"
61664;R3032-S3;"Change-over ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R3..-S..;R3..-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;32;16;1600 kPa;1400 kPa;;1000 kPa;32 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2332;;;344;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Innengewinde, 3-Weg, T-Bohrung\"
5302;R3015-1P3-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;1.3 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;417;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
4782;TRF24-2;"Spring-return rotary actuator";;Actuator;;3-point;;;NC;"90 s";;;;AC 24 V;"2.5 Nm";IP42;TRF24-2;TRF24-2_datasheet_en-gb.pdf;;PIC_EU_TRF-neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
61667;R3040-S3;"Change-over ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R3..-S..;R3..-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;40;16;1600 kPa;1400 kPa;;1000 kPa;31 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2340;;;345;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, T-bore\"
5306;D650N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;50;"6 / 10 / 16";1600 kPa;;;10 kPa;;;;90 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;377;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
101250;SVC24A-MP-TPC;"Globe valve actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;;;"35 s / 20 mm";"1500 N";;AC/DC 24 V;;IP54;SVC24A-MP-TPC;SVC24A-MP-TPC_datasheet_en-gb.pdf;;PIC_EU_SVC24A-MP-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H|ZK1-GEN|ZK2-GEN|ZN230-24MP|ZFP2-MP;;;;365;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\SVC..A (1500N)\"
4777;TR230-3;"Rotary actuator";;Actuator;;3-point;;;;"105 s";;;;AC 230 V;"2 Nm";IP40;TR230-3;TR230-3_datasheet_en-gb.pdf;;PIC_EU_TR24_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\TR.. (2 Nm)\"
101258;NVKC24A-SZ-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;"NC / NO";;"35 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVKC24A-SZ-TPC;NVKC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_NVKC24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;318;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\SuperCap-Antriebe (inkl. Schnellläufer)\NVKC..A (1000N)\"
4783;TRF24-2-O;"Spring-return rotary actuator";;Actuator;;3-point;;;NO;"90 s";;;;AC 24 V;"2.5 Nm";IP42;TRF24-2-O;TRF24-2-O_datasheet_en-gb.pdf;;PIC_EU_TRF-O-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
4787;TRF24-S-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"1 x SPDT";AC/DC 24 V;"2.5 Nm";IP42;TRF24-S-O;TRF24-S-O_datasheet_en-gb.pdf;;PIC_EU_TRF24-S_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
101282;NVK24A-MP-TPC;"SuperCap globe valve actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;"NC / NO";;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVK24A-MP-TPC;NVK24A-MP-TPC_datasheet_en-gb.pdf;;PIC_EU_NVK24A-MP-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H|ZK1-GEN|ZK2-GEN|ZN230-24MP|ZFP2-MP;;;;412;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\"
101283;NVKC24A-MP-TPC;"SuperCap globe valve actuator";;Actuator;;modulating|communicative;DC 2...10 V;MP-Bus;"NC / NO";;"35 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVKC24A-MP-TPC;NVKC24A-MP-TPC_datasheet_en-gb.pdf;;PIC_EU_NVKC24A-MP-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H|ZK1-GEN|ZK2-GEN|ZN230-24MP|ZFP2-MP;;;;394;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVKC..A (1000N)\"
5153;H624S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;25;16;1600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;297;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
61679;R6015R1-B1;"Characterised control valve";CCV;Valve;-10...100°C;;;;;;;;;;;;R6..Rxx-B..;R6..Rxx-B.._datasheet_en-gb.pdf;;PIC_EU_R6-neueCCV_01_SW.jpg;15;6;600 kPa;600 kPa;;100 kPa;1 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";;;;;320;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Flange, 2-way, PN 6\"
5309;D6100N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;100;"6 / 10 / 16";1600 kPa;;;4 kPa;;;;580 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;381;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
101278;NVK24A-SR-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 2...10 V;;"NC / NO";;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVK24A-SR-TPC;NVK24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NVK24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;331;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\"
5151;H619S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;20;16;1600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;298;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
101284;NVK24ALON;"SuperCap globe valve actuator";;Actuator;;communicative;;"LON (FTT-10A)";"NC / NO";;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVK24ALON;NVK24ALON_datasheet_en-gb.pdf;;PIC_EU_NVK24ALON_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;377;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\"
4784;TRF24;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC/DC 24 V;"2.5 Nm";IP42;TRF24;TRF24_datasheet_en-gb.pdf;;PIC_EU_TRF24_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;351;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
5154;H625S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;25;16;1600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;296;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
5155;H632S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;32;16;1600 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;297;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
5324;R515;"Change-over ball valve";CV;Valve;6...100°C;;;;;;;;;;;;R5..;R5.._datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;15;16;1600 kPa;1400 kPa;;400 kPa;8.6 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Change-over valve";ZR24-1;ZR4515;;;363;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Aussengewinde, 3-Weg, T-Bohrung\"
61676;R3040-BL3;"Change-over ball valve";CV;Valve;-10...100°C;;;;;;;;;;;;R3..-BL..;R3..-BL.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;40;16;1600 kPa;500 kPa;;350 kPa;14 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2340;;;318;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, L-bore\"
4788;TRF24-SR;"Spring-return rotary actuator";;Actuator;;modulating;DC 2...10 V;;NC;"90 s";;;;AC/DC 24 V;"2.5 Nm";IP42;TRF24-SR;TRF24-SR_datasheet_en-gb.pdf;;PIC_EU_TRF24-SR_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;387;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
5152;H620S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;20;16;1600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;294;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
101279;NVKC24A-SR-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 2...10 V;;"NC / NO";;"35 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVKC24A-SR-TPC;NVKC24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NVKC24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;328;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVKC..A (1000N)\"
5156;H640S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;40;16;1600 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;290;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
5308;D680N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;80;"6 / 10 / 16";1600 kPa;;;6 kPa;;;;300 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;371;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
61677;R3050-BL3;"Change-over ball valve";CV;Valve;-10...100°C;;;;;;;;;;;;R3..-BL..;R3..-BL.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;50;16;1600 kPa;500 kPa;;350 kPa;24 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2350;;;317;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, L-bore\"
61678;R6015RP63-B1;"Characterised control valve";CCV;Valve;-10...100°C;;;;;;;;;;;;R6..Rxx-B..;R6..Rxx-B.._datasheet_en-gb.pdf;;PIC_EU_R6-neueCCV_01_SW.jpg;15;6;600 kPa;600 kPa;;100 kPa;0.63 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";;;;;320;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Flange, 2-way, PN 6\"
5310;D6125N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;125;"6 / 10 / 16";1600 kPa;;;4 kPa;;;;820 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150|ZD6N-H150;;;372;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
61675;R3032-BL3;"Change-over ball valve";CV;Valve;-10...100°C;;;;;;;;;;;;R3..-BL..;R3..-BL.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;32;16;1600 kPa;500 kPa;;350 kPa;15 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2332;;;320;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, L-bore\"
61672;R3025-BL2;"Change-over ball valve";CV;Valve;-10...100°C;;;;;;;;;;;;R3..-BL..;R3..-BL.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;25;16;1600 kPa;500 kPa;;350 kPa;10 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Change-over valve";;ZR2325;;;324;"EU\Products\Water solutions\Rotary product range valves\Change-over ball valve\Internal thread, 3-way, L-bore\"
4785;TRF24-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC/DC 24 V;"2.5 Nm";IP42;TRF24-O;TRF24-O_datasheet_en-gb.pdf;;PIC_EU_TRF-O-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
5315;D6350N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;350;"10 / 16";1600 kPa;;;1.5 kPa;;;;10900 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S350;;;371;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
5311;D6150N;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_en-gb.pdf;;PIC_EU_D6..N_black_4C.jpg;150;"6 / 10 / 16";1600 kPa;;;2.5 kPa;;;;1600 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150|ZD6N-H150;;;374;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..N\"
4786;TRF24-S;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"1 x SPDT";AC/DC 24 V;"2.5 Nm";IP42;TRF24-S;TRF24-S_datasheet_en-gb.pdf;;PIC_EU_TRF24-S_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;387;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
4790;TRF230;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 230 V;"2.5 Nm";IP42;TRF230;TRF230_datasheet_en-gb.pdf;;PIC_EU_TRF-neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;378;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
4791;TRF230-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC 230 V;"2.5 Nm";IP42;TRF230-O;TRF230-O_datasheet_en-gb.pdf;;PIC_EU_TRF-O-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;363;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
101286;AVK24A-SZ-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;"NC / NO";;"150 s / 32 mm";"2000 N";;AC/DC 24 V;;IP54;AVK24A-SZ-TPC;AVK24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_AVK24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;334;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\SuperCap-Antriebe (inkl. Schnellläufer)\AVK..A (2000N)\"
4793;TRF230-S-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"1 x SPDT";AC 230 V;"2.5 Nm";IP42;TRF230-S-O;TRF230-S-O_datasheet_en-gb.pdf;;PIC_EU_TRF230-S-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;387;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\TRF.. (2.5 Nm)\"
101287;AVK24A-SR-TPC;"SuperCap globe valve actuator";;Actuator;;modulating;DC 2...10 V;;"NC / NO";;"150 s / 32 mm";"2000 N";;AC/DC 24 V;;IP54;AVK24A-SR-TPC;AVK24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_AVK24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;351;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\AVK..A (2000N)\"
5357;R404DK;"Characterised control valve";CCV;Valve;2...130°C;;;;;;;;;;;;R4xxD(K);R4xxD(K)_datasheet_en-gb.pdf;;PIC_EU_R415D_01_4C.jpg;10;16;2700 kPa;1400 kPa;;400 kPa;0.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"External thread";;Water;"Control valve";;ZR4510;;;322;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\External thread, 2-way\"
61683;R6020R6P3-B1;"Characterised control valve";CCV;Valve;-10...100°C;;;;;;;;;;;;R6..Rxx-B..;R6..Rxx-B.._datasheet_en-gb.pdf;;PIC_EU_R6-neueCCV_01_SW.jpg;20;6;600 kPa;600 kPa;;100 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";;;;;321;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Flange, 2-way, PN 6\"
101541;D625NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;25;"10 / 16";1600 kPa;;;2.5 kPa;;;;45 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;307;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
101289;AVK24ALON;"SuperCap globe valve actuator";;Actuator;;communicative;;"LON (FTT-10A)";"NC / NO";;"150 s / 32 mm";"2000 N";;AC/DC 24 V;;IP54;AVK24ALON;AVK24ALON_datasheet_en-gb.pdf;;PIC_EU_AVK24ALON_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;376;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\AVK..A (2000N)\"
4806;TRY24;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"35 s";;;;AC/DC 24 V;"2 Nm";IP40;TRY24;TRY24_datasheet_en-gb.pdf;;PIC_EU_TR24_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;302;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\TR.. (2 Nm)\"
5157;H650S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;50;16;1600 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;296;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
5159;H665S;"Globe valve";H;Valve;5...150°C;;;;;;;;;;;;H6..S;H6..S_datasheet_en-gb.pdf;;PIC_EU_H6..S-neutral_01_4C.jpg;65;16;1600 kPa;;;;63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water|Steam;"Control valve";;;;;288;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\S\"
5329;R540;"Change-over ball valve";CV;Valve;6...100°C;;;;;;;;;;;;R5..;R5.._datasheet_en-gb.pdf;;PIC_EU_R5_neutral_01_2C.jpg;40;16;1600 kPa;1400 kPa;;400 kPa;32 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"External thread";;Water;"Change-over valve";;ZR4540;;;365;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Aussengewinde, 3-Weg, T-Bohrung\"
